X1,X1,cluster,status
6023,6023,1,0
6024,6024,1,0
6025,6025,0,0
6026,6026,1,0
6027,6027,1,0
6028,6028,1,0
6029,6029,1,0
6030,6030,1,0
6031,6031,1,0
6032,6032,1,0
6033,6033,1,0
6034,6034,1,0
6035,6035,1,0
6036,6036,1,0
6037,6037,1,0
6038,6038,1,0
6039,6039,1,0
6040,6040,1,0
6041,6041,1,0
6042,6042,1,0
6043,6043,1,0
6044,6044,0,0
6045,6045,1,0
6046,6046,1,0
6047,6047,1,0
6048,6048,1,0
6049,6049,1,0
6050,6050,1,0
6051,6051,1,0
6052,6052,1,0
6053,6053,1,0
6055,6055,1,0
6057,6057,0,0
6058,6058,1,0
6059,6059,1,0
6060,6060,1,0
6061,6061,1,0
6064,6064,1,0
6065,6065,1,0
6066,6066,1,0
6068,6068,1,0
6069,6069,1,0
6070,6070,1,0
6071,6071,1,0
6072,6072,1,0
6073,6073,1,0
6074,6074,1,0
6075,6075,1,0
6076,6076,1,0
6077,6077,1,0
6078,6078,1,0
6079,6079,1,0
6080,6080,1,0
6081,6081,1,0
6082,6082,1,0
6083,6083,1,0
6084,6084,1,0
6085,6085,1,0
6086,6086,1,0
6087,6087,1,0
6088,6088,1,0
6089,6089,1,0
6090,6090,0,0
6091,6091,1,0
6093,6093,1,0
6094,6094,1,0
6095,6095,1,0
6096,6096,1,0
6097,6097,1,0
6099,6099,1,0
6100,6100,1,0
6101,6101,1,0
6102,6102,1,0
6103,6103,1,0
6104,6104,1,0
6105,6105,1,0
6107,6107,1,0
6108,6108,1,0
6109,6109,1,0
6110,6110,1,0
6111,6111,1,0
6112,6112,1,0
6113,6113,1,0
6114,6114,1,0
6115,6115,1,0
6117,6117,1,0
6118,6118,1,0
6119,6119,1,0
6120,6120,1,0
6121,6121,1,0
6122,6122,1,0
6124,6124,1,0
6125,6125,1,0
6126,6126,1,0
6127,6127,1,0
6128,6128,1,0
6131,6131,1,0
6132,6132,1,0
6133,6133,1,0
6135,6135,1,0
6136,6136,1,0
6137,6137,1,0
6138,6138,1,0
6139,6139,1,0
6140,6140,1,0
6142,6142,1,0
6143,6143,1,0
6144,6144,1,0
6145,6145,1,0
6146,6146,1,0
6147,6147,1,0
6148,6148,1,0
6149,6149,1,0
6150,6150,1,0
6151,6151,1,0
6152,6152,1,0
6153,6153,1,0
6154,6154,1,0
6155,6155,1,0
6156,6156,1,0
6158,6158,1,0
6159,6159,1,0
6160,6160,1,0
6161,6161,1,0
6162,6162,1,0
6163,6163,1,0
6164,6164,1,0
6165,6165,1,0
6166,6166,1,0
6167,6167,1,0
6168,6168,1,0
6170,6170,1,0
6171,6171,1,0
6172,6172,1,0
6174,6174,1,0
6176,6176,1,0
6177,6177,1,0
6178,6178,1,0
6179,6179,1,0
6180,6180,1,0
6183,6183,1,0
6184,6184,1,0
6185,6185,1,0
6186,6186,1,0
6187,6187,1,0
6188,6188,1,0
6189,6189,1,0
6191,6191,1,0
6192,6192,1,0
6193,6193,1,0
6194,6194,1,0
6195,6195,1,0
6196,6196,1,0
6197,6197,1,0
6198,6198,1,0
6199,6199,1,0
6200,6200,0,0
6201,6201,1,0
6202,6202,1,0
6203,6203,1,0
6204,6204,1,0
6205,6205,1,0
6206,6206,1,0
6207,6207,1,0
6208,6208,1,0
6209,6209,1,0
6210,6210,1,0
6211,6211,1,0
6212,6212,1,0
6213,6213,0,0
6214,6214,1,0
6215,6215,1,0
6216,6216,1,0
6217,6217,1,0
6218,6218,1,0
6219,6219,1,0
6220,6220,1,0
6221,6221,1,0
6222,6222,1,0
6223,6223,0,0
6224,6224,1,0
6225,6225,1,0
6227,6227,1,0
6228,6228,1,0
6229,6229,1,0
6230,6230,1,0
6231,6231,1,0
6232,6232,1,0
6233,6233,1,0
6236,6236,1,0
6237,6237,1,0
6238,6238,1,0
6239,6239,1,0
6240,6240,1,0
6241,6241,1,0
6242,6242,1,0
6243,6243,0,0
6244,6244,1,0
6245,6245,0,0
6246,6246,1,0
6247,6247,1,0
6248,6248,1,0
6249,6249,1,0
6250,6250,1,0
6252,6252,1,0
6253,6253,1,0
6254,6254,1,0
6255,6255,1,0
6256,6256,1,0
6257,6257,1,0
6258,6258,1,0
6259,6259,1,0
6260,6260,1,0
6261,6261,1,0
6262,6262,1,0
6263,6263,1,0
6264,6264,1,0
6265,6265,1,0
6266,6266,0,0
6267,6267,1,0
6268,6268,1,0
6269,6269,1,0
6270,6270,1,0
6271,6271,1,0
6272,6272,1,0
6273,6273,1,0
6274,6274,1,0
6276,6276,1,0
6277,6277,0,0
6278,6278,1,0
6279,6279,1,0
6280,6280,1,0
6281,6281,1,0
6282,6282,1,0
6283,6283,1,0
6284,6284,1,0
6285,6285,1,0
6286,6286,1,0
6287,6287,1,0
6288,6288,1,0
6289,6289,1,0
6290,6290,1,0
6291,6291,1,0
6293,6293,1,0
6294,6294,1,0
6295,6295,1,0
6296,6296,1,0
6297,6297,1,0
6298,6298,0,0
6299,6299,1,0
6300,6300,1,0
6301,6301,1,0
6302,6302,1,0
6303,6303,1,0
6304,6304,1,0
6305,6305,1,0
6306,6306,1,0
6307,6307,1,0
6308,6308,1,0
6309,6309,1,0
6311,6311,1,0
6312,6312,1,0
6313,6313,1,0
6314,6314,1,0
6315,6315,1,0
6316,6316,1,0
6317,6317,1,0
6318,6318,1,0
6319,6319,1,0
6320,6320,1,0
6321,6321,1,0
6322,6322,1,0
6323,6323,1,0
6324,6324,1,0
6325,6325,1,0
6326,6326,1,0
6327,6327,1,0
6328,6328,1,0
6329,6329,1,0
6330,6330,0,0
6331,6331,1,0
6332,6332,1,0
6333,6333,1,0
6334,6334,1,0
6335,6335,1,0
6336,6336,1,0
6337,6337,1,0
6338,6338,0,0
6339,6339,1,0
6340,6340,1,0
6341,6341,1,0
6342,6342,1,0
6343,6343,1,0
6344,6344,1,0
6345,6345,1,0
6347,6347,1,0
6348,6348,1,0
6349,6349,1,0
6351,6351,1,0
6352,6352,1,0
6353,6353,1,0
6354,6354,1,0
6357,6357,1,0
6358,6358,1,0
6360,6360,1,0
6361,6361,1,0
6362,6362,1,0
6364,6364,0,0
6365,6365,1,0
6366,6366,1,0
6369,6369,1,0
6370,6370,1,0
6372,6372,1,0
6373,6373,1,0
6374,6374,1,0
6375,6375,1,0
6376,6376,1,0
6377,6377,1,0
6378,6378,1,0
6379,6379,1,0
6381,6381,1,0
6382,6382,1,0
6383,6383,1,0
6384,6384,1,0
6385,6385,1,0
6386,6386,1,0
6387,6387,1,0
6388,6388,0,0
6389,6389,1,0
6391,6391,1,0
6392,6392,1,0
6393,6393,1,0
6394,6394,0,0
6395,6395,1,0
6396,6396,1,0
6397,6397,1,0
6398,6398,1,0
6399,6399,1,0
6400,6400,1,0
6401,6401,1,0
6402,6402,1,0
6403,6403,1,0
6404,6404,1,0
6405,6405,1,0
6406,6406,1,0
6407,6407,1,0
6408,6408,1,0
6409,6409,1,0
6410,6410,1,0
6411,6411,1,0
6412,6412,1,0
6413,6413,1,0
6414,6414,1,0
6415,6415,1,0
6416,6416,1,0
6417,6417,1,0
6418,6418,1,0
6419,6419,1,0
6420,6420,1,0
6421,6421,1,0
6422,6422,1,0
6423,6423,1,0
6424,6424,1,0
6425,6425,1,0
6426,6426,1,0
6427,6427,1,0
6428,6428,1,0
6429,6429,1,0
6431,6431,1,0
6432,6432,1,0
6433,6433,1,0
6434,6434,1,0
6435,6435,1,0
6436,6436,1,0
6437,6437,1,0
6438,6438,1,0
6439,6439,1,0
6440,6440,1,0
6441,6441,1,0
6442,6442,1,0
6443,6443,1,0
6444,6444,1,0
6445,6445,1,0
6446,6446,1,0
6447,6447,0,0
6448,6448,1,0
6449,6449,1,0
6450,6450,1,0
6451,6451,1,0
6452,6452,1,0
6453,6453,1,0
6455,6455,1,0
6456,6456,1,0
6457,6457,1,0
6458,6458,1,0
6459,6459,1,0
6460,6460,1,0
6461,6461,1,0
6462,6462,1,0
6463,6463,1,0
6464,6464,1,0
6465,6465,1,0
6467,6467,1,0
6468,6468,1,0
6469,6469,1,0
6470,6470,1,0
6471,6471,1,0
6472,6472,1,0
6473,6473,1,0
6474,6474,1,0
6475,6475,1,0
6476,6476,1,0
6477,6477,1,0
6478,6478,1,0
6479,6479,1,0
6480,6480,1,0
6481,6481,1,0
6483,6483,1,0
6485,6485,1,0
6486,6486,1,0
6487,6487,1,0
6488,6488,1,0
6489,6489,1,0
6490,6490,1,0
6491,6491,1,0
6492,6492,1,0
6493,6493,1,0
6494,6494,1,0
6495,6495,1,0
6496,6496,0,0
6497,6497,1,0
6498,6498,1,0
6499,6499,1,0
6501,6501,1,0
6502,6502,1,0
6503,6503,1,0
6504,6504,1,0
6505,6505,1,0
6506,6506,1,0
6507,6507,1,0
6508,6508,1,0
6509,6509,1,0
6511,6511,1,0
6512,6512,1,0
6513,6513,1,0
6514,6514,1,0
6516,6516,1,0
6517,6517,1,0
6518,6518,1,0
6519,6519,1,0
6520,6520,1,0
6521,6521,1,0
6522,6522,1,0
6523,6523,1,0
6524,6524,1,0
6525,6525,1,0
6526,6526,1,0
6527,6527,1,0
6528,6528,1,0
6529,6529,1,0
6530,6530,1,0
6531,6531,1,0
6532,6532,1,0
6533,6533,1,0
6534,6534,1,0
6535,6535,1,0
6536,6536,1,0
6537,6537,1,0
6538,6538,1,0
6539,6539,0,0
6540,6540,1,0
6541,6541,1,0
6542,6542,1,0
6543,6543,1,0
6544,6544,1,0
6545,6545,1,0
6546,6546,1,0
6547,6547,1,0
6548,6548,0,0
6549,6549,1,0
6550,6550,1,0
6551,6551,1,0
6552,6552,1,0
6555,6555,1,0
6556,6556,1,0
6557,6557,1,0
6558,6558,1,0
6559,6559,1,0
6560,6560,1,0
6561,6561,1,0
6562,6562,1,0
6564,6564,1,0
6565,6565,1,0
6566,6566,1,0
6567,6567,1,0
6568,6568,1,0
6569,6569,1,0
6570,6570,1,0
6571,6571,1,0
6572,6572,1,0
6573,6573,0,0
6574,6574,1,0
6575,6575,1,0
6576,6576,1,0
6577,6577,1,0
6578,6578,1,0
6579,6579,1,0
6580,6580,1,0
6582,6582,1,0
6583,6583,1,0
6585,6585,1,0
6586,6586,1,0
6587,6587,1,0
6588,6588,1,0
6589,6589,1,0
6591,6591,1,0
6593,6593,1,0
6594,6594,1,0
6595,6595,1,0
6596,6596,1,0
6597,6597,1,0
6598,6598,1,0
6599,6599,1,0
6600,6600,1,0
6601,6601,0,0
6602,6602,1,0
6603,6603,1,0
6605,6605,1,0
6606,6606,1,0
6607,6607,1,0
6608,6608,1,0
6609,6609,1,0
6610,6610,1,0
6611,6611,0,0
6612,6612,1,0
6613,6613,1,0
6614,6614,1,0
6615,6615,1,0
6616,6616,1,0
6617,6617,1,0
6618,6618,1,0
6619,6619,1,0
6620,6620,1,0
6622,6622,1,0
6623,6623,1,0
6624,6624,1,0
6625,6625,1,0
6626,6626,1,0
6627,6627,1,0
6628,6628,1,0
6629,6629,1,0
6630,6630,1,0
6631,6631,1,0
6632,6632,1,0
6633,6633,1,0
6634,6634,1,0
6635,6635,1,0
6636,6636,1,0
6637,6637,1,0
6638,6638,0,0
6639,6639,1,0
6640,6640,1,0
6642,6642,1,0
6643,6643,1,0
6644,6644,1,0
6645,6645,1,0
6646,6646,1,0
6647,6647,1,0
6648,6648,1,0
6649,6649,1,0
6650,6650,1,0
6651,6651,1,0
6652,6652,1,0
6653,6653,1,0
6654,6654,1,0
6657,6657,1,0
6658,6658,1,0
6659,6659,1,0
6660,6660,1,0
6661,6661,1,0
6662,6662,1,0
6663,6663,1,0
6664,6664,1,0
6665,6665,1,0
6666,6666,1,0
6667,6667,1,0
6668,6668,1,0
6669,6669,1,0
6670,6670,1,0
6671,6671,1,0
6672,6672,1,0
6673,6673,1,0
6674,6674,1,0
6675,6675,1,0
6676,6676,1,0
6677,6677,1,0
6678,6678,1,0
6679,6679,1,0
6680,6680,1,0
6681,6681,1,0
6682,6682,1,0
6683,6683,1,0
6684,6684,1,0
6685,6685,1,0
6686,6686,1,0
6687,6687,1,0
6688,6688,1,0
6689,6689,1,0
6690,6690,1,0
6691,6691,1,0
6692,6692,1,0
6693,6693,1,0
6694,6694,1,0
6695,6695,1,0
6696,6696,1,0
6697,6697,1,0
6698,6698,1,0
6699,6699,1,0
6700,6700,1,0
6701,6701,1,0
6702,6702,1,0
6703,6703,1,0
6704,6704,0,0
6705,6705,1,0
6706,6706,1,0
6707,6707,1,0
6708,6708,1,0
6710,6710,0,0
6711,6711,1,0
6712,6712,1,0
6713,6713,1,0
6714,6714,1,0
6715,6715,1,0
6716,6716,1,0
6717,6717,0,0
6718,6718,1,0
6719,6719,1,0
6720,6720,0,0
6721,6721,1,0
6722,6722,1,0
6723,6723,1,0
6724,6724,1,0
6725,6725,1,0
6726,6726,1,0
6727,6727,1,0
6728,6728,1,0
6729,6729,1,0
6730,6730,0,0
6731,6731,1,0
6732,6732,0,0
6733,6733,1,0
6734,6734,1,0
6735,6735,1,0
6736,6736,1,0
6737,6737,1,0
6738,6738,1,0
6739,6739,1,0
6740,6740,1,0
6742,6742,0,0
6743,6743,1,0
6744,6744,1,0
6745,6745,1,0
6746,6746,1,0
6747,6747,1,0
6748,6748,1,0
6749,6749,1,0
6750,6750,1,0
6751,6751,1,0
6752,6752,1,0
6753,6753,1,0
6754,6754,1,0
6755,6755,1,0
6756,6756,0,0
6757,6757,1,0
6758,6758,1,0
6759,6759,1,0
6760,6760,1,0
6761,6761,1,0
6762,6762,1,0
6763,6763,1,0
6764,6764,1,0
6765,6765,1,0
6766,6766,1,0
6767,6767,1,0
6768,6768,1,0
6769,6769,1,0
6770,6770,1,0
6771,6771,1,0
6772,6772,1,0
6773,6773,1,0
6774,6774,1,0
6775,6775,1,0
6776,6776,1,0
6777,6777,1,0
6778,6778,1,0
6779,6779,0,0
6781,6781,1,0
6782,6782,1,0
6784,6784,1,0
6787,6787,1,0
6788,6788,1,0
6789,6789,0,0
6790,6790,1,0
6791,6791,1,0
6792,6792,1,0
6793,6793,1,0
6794,6794,1,0
6795,6795,1,0
6796,6796,1,0
6797,6797,1,0
6798,6798,1,0
6799,6799,1,0
6800,6800,1,0
6802,6802,1,0
6803,6803,1,0
6804,6804,1,0
6805,6805,1,0
6806,6806,1,0
6809,6809,1,0
6810,6810,1,0
6813,6813,1,0
6814,6814,1,0
6817,6817,1,0
6818,6818,1,0
6819,6819,1,0
6820,6820,1,0
6821,6821,1,0
6822,6822,1,0
6823,6823,1,0
6824,6824,1,0
6825,6825,1,0
6826,6826,1,0
6827,6827,1,0
6828,6828,0,0
6829,6829,1,0
6830,6830,1,0
6831,6831,1,0
6832,6832,1,0
6833,6833,1,0
6834,6834,1,0
6835,6835,1,0
6836,6836,1,0
6837,6837,1,0
6838,6838,1,0
6839,6839,1,0
6840,6840,1,0
6841,6841,1,0
6843,6843,1,0
6844,6844,1,0
6845,6845,1,0
6846,6846,1,0
6847,6847,1,0
6849,6849,1,0
6850,6850,1,0
6851,6851,1,0
6852,6852,1,0
6853,6853,1,0
6854,6854,1,0
6855,6855,1,0
6856,6856,1,0
6857,6857,1,0
6858,6858,1,0
6859,6859,1,0
6860,6860,1,0
6861,6861,1,0
6862,6862,1,0
6863,6863,1,0
6864,6864,1,0
6865,6865,1,0
6866,6866,1,0
6867,6867,1,0
6869,6869,1,0
6870,6870,1,0
6871,6871,1,0
6873,6873,1,0
6875,6875,1,0
6876,6876,1,0
6877,6877,1,0
6878,6878,1,0
6879,6879,1,0
6880,6880,1,0
6881,6881,1,0
6882,6882,1,0
6883,6883,1,0
6884,6884,1,0
6885,6885,1,0
6886,6886,1,0
6887,6887,1,0
6888,6888,1,0
6889,6889,1,0
6890,6890,1,0
6891,6891,1,0
6892,6892,1,0
6893,6893,1,0
6894,6894,1,0
6895,6895,1,0
6897,6897,1,0
6898,6898,1,0
6899,6899,1,0
6900,6900,1,0
6901,6901,1,0
6902,6902,1,0
6904,6904,1,0
6905,6905,1,0
6906,6906,1,0
6907,6907,1,0
6908,6908,1,0
6909,6909,1,0
6910,6910,1,0
6911,6911,1,0
6912,6912,1,0
6913,6913,1,0
6914,6914,1,0
6916,6916,1,0
6917,6917,1,0
6918,6918,1,0
6919,6919,1,0
6920,6920,0,0
6921,6921,1,0
6922,6922,1,0
6923,6923,1,0
6924,6924,1,0
6925,6925,1,0
6926,6926,1,0
6927,6927,1,0
6928,6928,1,0
6929,6929,1,0
6930,6930,1,0
6931,6931,1,0
6932,6932,1,0
6934,6934,1,0
6935,6935,1,0
6936,6936,1,0
6937,6937,1,0
6939,6939,1,0
6940,6940,1,0
6941,6941,1,0
6942,6942,1,0
6943,6943,1,0
6944,6944,1,0
6945,6945,1,0
6947,6947,1,0
6948,6948,1,0
6949,6949,1,0
6950,6950,1,0
6951,6951,1,0
6952,6952,1,0
6954,6954,1,0
6955,6955,1,0
6956,6956,1,0
6957,6957,1,0
6958,6958,1,0
6959,6959,1,0
6962,6962,1,0
6963,6963,1,0
6964,6964,1,0
6966,6966,1,0
6968,6968,1,0
6969,6969,1,0
6970,6970,1,0
6971,6971,1,0
6972,6972,1,0
6973,6973,1,0
6974,6974,1,0
6975,6975,1,0
6976,6976,1,0
6977,6977,1,0
6978,6978,1,0
6979,6979,1,0
6980,6980,1,0
6981,6981,1,0
6982,6982,1,0
6983,6983,1,0
6984,6984,1,0
6985,6985,1,0
6986,6986,1,0
6987,6987,1,0
6988,6988,1,0
6989,6989,1,0
6990,6990,1,0
6991,6991,1,0
6992,6992,1,0
6993,6993,1,0
6994,6994,1,0
6995,6995,1,0
6996,6996,1,0
6997,6997,1,0
6998,6998,1,0
6999,6999,1,0
7000,7000,1,0
7001,7001,1,0
7002,7002,1,0
7003,7003,0,0
7004,7004,1,0
7005,7005,1,0
7006,7006,1,0
7007,7007,1,0
7008,7008,1,0
7009,7009,1,0
7010,7010,1,0
7011,7011,1,0
7012,7012,1,0
7013,7013,1,0
7015,7015,0,0
7017,7017,1,0
7018,7018,1,0
7019,7019,1,0
7020,7020,1,0
7021,7021,1,0
7022,7022,1,0
7023,7023,1,0
7024,7024,1,0
7025,7025,1,0
7026,7026,1,0
7028,7028,1,0
7029,7029,1,0
7030,7030,1,0
7031,7031,1,0
7032,7032,0,0
7033,7033,1,0
7034,7034,1,0
7035,7035,1,0
7036,7036,1,0
7037,7037,1,0
7038,7038,1,0
7039,7039,1,0
7040,7040,1,0
7041,7041,1,0
7042,7042,1,0
7044,7044,1,0
7045,7045,1,0
7046,7046,1,0
7047,7047,1,0
7048,7048,1,0
7049,7049,1,0
7050,7050,1,0
7051,7051,1,0
7052,7052,1,0
7053,7053,1,0
7054,7054,1,0
7055,7055,1,0
7056,7056,1,0
7057,7057,1,0
7058,7058,1,0
7059,7059,1,0
7060,7060,1,0
7061,7061,1,0
7062,7062,1,0
7063,7063,1,0
7064,7064,1,0
7065,7065,1,0
7066,7066,1,0
7067,7067,1,0
7068,7068,1,0
7069,7069,1,0
7070,7070,1,0
7071,7071,1,0
7072,7072,1,0
7073,7073,1,0
7074,7074,1,0
7075,7075,1,0
7076,7076,1,0
7077,7077,1,0
7078,7078,1,0
7079,7079,1,0
7080,7080,1,0
7082,7082,1,0
7083,7083,1,0
7084,7084,1,0
7085,7085,1,0
7086,7086,1,0
7087,7087,1,0
7088,7088,1,0
7089,7089,1,0
7090,7090,1,0
7091,7091,1,0
7092,7092,1,0
7093,7093,1,0
7094,7094,1,0
7095,7095,1,0
7096,7096,1,0
7097,7097,1,0
7098,7098,1,0
7099,7099,1,0
7100,7100,1,0
7102,7102,1,0
7103,7103,0,0
7104,7104,1,0
7105,7105,1,0
7106,7106,0,0
7107,7107,1,0
7109,7109,1,0
7110,7110,1,0
7111,7111,1,0
7112,7112,1,0
7113,7113,1,0
7115,7115,1,0
7116,7116,1,0
7117,7117,1,0
7118,7118,1,0
7119,7119,1,0
7121,7121,1,0
7122,7122,1,0
7123,7123,1,0
7124,7124,1,0
7125,7125,1,0
7126,7126,1,0
7127,7127,1,0
7128,7128,1,0
7129,7129,0,0
7130,7130,1,0
7132,7132,1,0
7133,7133,1,0
7134,7134,1,0
7135,7135,1,0
7136,7136,1,0
7137,7137,1,0
7138,7138,1,0
7139,7139,1,0
7140,7140,1,0
7141,7141,1,0
7142,7142,1,0
7143,7143,1,0
7144,7144,1,0
7145,7145,1,0
7146,7146,1,0
7147,7147,1,0
7149,7149,1,0
7150,7150,1,0
7151,7151,1,0
7152,7152,1,0
7153,7153,1,0
7154,7154,1,0
7155,7155,1,0
7156,7156,1,0
7157,7157,1,0
7158,7158,1,0
7159,7159,1,0
7160,7160,1,0
7162,7162,1,0
7163,7163,1,0
7164,7164,1,0
7165,7165,1,0
7166,7166,0,0
7167,7167,1,0
7168,7168,1,0
7169,7169,0,0
7170,7170,1,0
7171,7171,1,0
7172,7172,1,0
7174,7174,1,0
7175,7175,1,0
7176,7176,1,0
7177,7177,1,0
7178,7178,1,0
7179,7179,1,0
7181,7181,0,0
7182,7182,1,0
7183,7183,0,0
7184,7184,1,0
7185,7185,1,0
7188,7188,1,0
7189,7189,1,0
7190,7190,1,0
7191,7191,1,0
7192,7192,1,0
7195,7195,1,0
7196,7196,0,0
7197,7197,1,0
7198,7198,1,0
7199,7199,1,0
7200,7200,1,0
7201,7201,1,0
7202,7202,1,0
7203,7203,1,0
7204,7204,1,0
7205,7205,1,0
7206,7206,0,0
7207,7207,1,0
7208,7208,1,0
7209,7209,1,0
7210,7210,1,0
7212,7212,1,0
7213,7213,1,0
7214,7214,1,0
7215,7215,1,0
7216,7216,1,0
7217,7217,1,0
7218,7218,1,0
7219,7219,1,0
7220,7220,1,0
7221,7221,1,0
7223,7223,1,0
7224,7224,1,0
7225,7225,1,0
7226,7226,1,0
7227,7227,1,0
7228,7228,1,0
7229,7229,1,0
7230,7230,1,0
7231,7231,1,0
7232,7232,1,0
7233,7233,1,0
7234,7234,0,0
7235,7235,1,0
7236,7236,1,0
7237,7237,1,0
7238,7238,1,0
7239,7239,1,0
7241,7241,1,0
7242,7242,1,0
7243,7243,1,0
7244,7244,1,0
7245,7245,1,0
7246,7246,1,0
7248,7248,1,0
7250,7250,1,0
7251,7251,1,0
7252,7252,0,0
7253,7253,1,0
7254,7254,1,0
7255,7255,1,0
7256,7256,1,0
7257,7257,1,0
7258,7258,1,0
7259,7259,1,0
7260,7260,1,0
7261,7261,1,0
7262,7262,1,0
7263,7263,0,0
7264,7264,1,0
7265,7265,1,0
7266,7266,1,0
7268,7268,1,0
7269,7269,1,0
7273,7273,1,0
7276,7276,1,0
7277,7277,1,0
7278,7278,1,0
7279,7279,0,0
7280,7280,1,0
7281,7281,1,0
7282,7282,1,0
7283,7283,1,0
7284,7284,1,0
7286,7286,1,0
7287,7287,1,0
7288,7288,1,0
7289,7289,1,0
7290,7290,1,0
7291,7291,1,0
7292,7292,1,0
7294,7294,1,0
7295,7295,1,0
7296,7296,1,0
7297,7297,1,0
7298,7298,1,0
7299,7299,1,0
7300,7300,1,0
7301,7301,1,0
7302,7302,1,0
7303,7303,1,0
7304,7304,0,0
7305,7305,1,0
7306,7306,1,0
7307,7307,1,0
7308,7308,1,0
7309,7309,1,0
7310,7310,1,0
7311,7311,1,0
7312,7312,1,0
7313,7313,1,0
7314,7314,1,0
7315,7315,1,0
7316,7316,1,0
7317,7317,1,0
7318,7318,1,0
7319,7319,1,0
7320,7320,1,0
7321,7321,1,0
7322,7322,1,0
7323,7323,1,0
7324,7324,1,0
7325,7325,1,0
7326,7326,1,0
7327,7327,1,0
7328,7328,1,0
7329,7329,1,0
7330,7330,1,0
7331,7331,1,0
7332,7332,1,0
7333,7333,1,0
7334,7334,1,0
7335,7335,1,0
7336,7336,1,0
7338,7338,1,0
7339,7339,1,0
7340,7340,1,0
7341,7341,1,0
7342,7342,1,0
7343,7343,1,0
7344,7344,1,0
7345,7345,1,0
7347,7347,1,0
7349,7349,1,0
7350,7350,0,0
7351,7351,1,0
7352,7352,0,0
7353,7353,1,0
7354,7354,1,0
7355,7355,1,0
7356,7356,1,0
7357,7357,1,0
7358,7358,1,0
7359,7359,1,0
7360,7360,1,0
7361,7361,1,0
7362,7362,1,0
7363,7363,1,0
7365,7365,1,0
7366,7366,1,0
7367,7367,1,0
7368,7368,1,0
7369,7369,1,0
7370,7370,1,0
7371,7371,1,0
7372,7372,1,0
7373,7373,1,0
7374,7374,1,0
7375,7375,1,0
7376,7376,1,0
7377,7377,1,0
7378,7378,1,0
7379,7379,1,0
7380,7380,1,0
7381,7381,1,0
7382,7382,1,0
7384,7384,1,0
7385,7385,1,0
7387,7387,1,0
7388,7388,1,0
7389,7389,1,0
7390,7390,1,0
7391,7391,1,0
7392,7392,1,0
7393,7393,1,0
7396,7396,1,0
7397,7397,1,0
7398,7398,1,0
7399,7399,1,0
7400,7400,1,0
7401,7401,1,0
7404,7404,1,0
7405,7405,1,0
7406,7406,1,0
7407,7407,1,0
7408,7408,1,0
7409,7409,1,0
7410,7410,1,0
7411,7411,1,0
7412,7412,1,0
7413,7413,1,0
7414,7414,1,0
7415,7415,1,0
7416,7416,1,0
7417,7417,1,0
7418,7418,1,0
7419,7419,1,0
7420,7420,1,0
7421,7421,1,0
7422,7422,1,0
7423,7423,1,0
7424,7424,1,0
7425,7425,1,0
7426,7426,1,0
7427,7427,1,0
7428,7428,1,0
7429,7429,1,0
7430,7430,1,0
7431,7431,1,0
7432,7432,1,0
7433,7433,1,0
7434,7434,1,0
7436,7436,1,0
7437,7437,1,0
7438,7438,1,0
7439,7439,1,0
7440,7440,1,0
7441,7441,1,0
7442,7442,1,0
7443,7443,1,0
7444,7444,1,0
7445,7445,1,0
7446,7446,1,0
7447,7447,1,0
7448,7448,1,0
7449,7449,1,0
7450,7450,1,0
7451,7451,0,0
7452,7452,1,0
7453,7453,1,0
7454,7454,1,0
7455,7455,1,0
7456,7456,1,0
7457,7457,0,0
7458,7458,1,0
7459,7459,1,0
7460,7460,0,0
7461,7461,1,0
7462,7462,0,0
7463,7463,1,0
7464,7464,1,0
7465,7465,1,0
7466,7466,1,0
7468,7468,1,0
7469,7469,1,0
7470,7470,1,0
7471,7471,1,0
7472,7472,1,0
7473,7473,1,0
7474,7474,0,0
7475,7475,1,0
7476,7476,1,0
7477,7477,1,0
7478,7478,1,0
7479,7479,1,0
7480,7480,1,0
7481,7481,1,0
7482,7482,1,0
7483,7483,1,0
7484,7484,1,0
7485,7485,1,0
7486,7486,1,0
7487,7487,1,0
7489,7489,1,0
7490,7490,1,0
7491,7491,1,0
7492,7492,0,0
7493,7493,1,0
7494,7494,1,0
7495,7495,1,0
7496,7496,1,0
7497,7497,1,0
7498,7498,1,0
7499,7499,1,0
7500,7500,1,0
7501,7501,1,0
7502,7502,1,0
7503,7503,1,0
7504,7504,1,0
7505,7505,0,0
7506,7506,1,0
7507,7507,1,0
7508,7508,1,0
7509,7509,1,0
7510,7510,1,0
7511,7511,1,0
7512,7512,1,0
7513,7513,1,0
7514,7514,1,0
7515,7515,1,0
7516,7516,1,0
7517,7517,1,0
7518,7518,1,0
7519,7519,1,0
7521,7521,1,0
7522,7522,1,0
7523,7523,1,0
7524,7524,1,0
7525,7525,1,0
7526,7526,1,0
7527,7527,1,0
7528,7528,1,0
7529,7529,1,0
7530,7530,1,0
7531,7531,1,0
7533,7533,1,0
7534,7534,1,0
7535,7535,1,0
7536,7536,1,0
7537,7537,1,0
7538,7538,1,0
7539,7539,1,0
7540,7540,1,0
7541,7541,1,0
7542,7542,1,0
7543,7543,0,0
7544,7544,1,0
7545,7545,1,0
7546,7546,1,0
7547,7547,1,0
7548,7548,1,0
7550,7550,1,0
7551,7551,1,0
7552,7552,1,0
7553,7553,1,0
7554,7554,1,0
7555,7555,1,0
